,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner
34188,2012-06-01,Italy,Russia,0,3,Friendly,Zürich,Switzerland,True,Russia
34204,2012-06-02,England,Belgium,1,0,Friendly,London,England,False,England
34210,2012-06-02,Netherlands,Northern Ireland,6,0,Friendly,Amsterdam,Netherlands,False,Netherlands
34213,2012-06-02,Portugal,Turkey,1,3,Friendly,Lisbon,Portugal,False,Turkey
34234,2012-06-03,Spain,China PR,1,0,Friendly,Seville,Spain,False,Spain
34248,2012-06-05,France,Estonia,4,0,Friendly,Le Mans,France,False,France
34276,2012-06-08,Poland,Greece,1,1,UEFA Euro,Warsaw,Poland,False,Draw
34293,2012-06-09,Germany,Portugal,1,0,UEFA Euro,Lviv,Ukraine,True,Germany
34297,2012-06-09,Netherlands,Denmark,0,1,UEFA Euro,Kharkiv,Ukraine,True,Denmark
34318,2012-06-10,Spain,Italy,1,1,UEFA Euro,Gdańsk,Poland,True,Draw
34322,2012-06-11,France,England,1,1,UEFA Euro,Donets'k,Ukraine,True,Draw
34329,2012-06-12,Greece,Czech Republic,1,2,UEFA Euro,Wrocław,Poland,True,Czech Republic
34339,2012-06-13,Denmark,Portugal,2,3,UEFA Euro,Lviv,Ukraine,True,Portugal
34340,2012-06-13,Netherlands,Germany,1,2,UEFA Euro,Kharkiv,Ukraine,True,Germany
34341,2012-06-14,Italy,Croatia,1,1,UEFA Euro,Poznań,Poland,True,Draw
34342,2012-06-14,Spain,Republic of Ireland,4,0,UEFA Euro,Gdańsk,Poland,True,Spain
34346,2012-06-15,Sweden,England,2,3,UEFA Euro,Kyiv,Ukraine,True,England
34347,2012-06-15,Ukraine,France,0,2,UEFA Euro,Donets'k,Ukraine,False,France
34350,2012-06-16,Greece,Russia,1,0,UEFA Euro,Warsaw,Poland,True,Greece
34359,2012-06-17,Denmark,Germany,1,2,UEFA Euro,Lviv,Ukraine,True,Germany
34360,2012-06-17,Portugal,Netherlands,2,1,UEFA Euro,Kharkiv,Ukraine,True,Portugal
34363,2012-06-18,Croatia,Spain,0,1,UEFA Euro,Gdańsk,Poland,True,Spain
34364,2012-06-18,Italy,Republic of Ireland,2,0,UEFA Euro,Poznań,Poland,True,Italy
34367,2012-06-19,Sweden,France,2,0,UEFA Euro,Kyiv,Ukraine,True,Sweden
34368,2012-06-19,Ukraine,England,0,1,UEFA Euro,Donets'k,Ukraine,False,England
34369,2012-06-21,Czech Republic,Portugal,0,1,UEFA Euro,Warsaw,Poland,True,Portugal
34370,2012-06-22,Germany,Greece,4,2,UEFA Euro,Gdańsk,Poland,True,Germany
34373,2012-06-23,Spain,France,2,0,UEFA Euro,Donets'k,Ukraine,True,Spain
34374,2012-06-24,England,Italy,0,0,UEFA Euro,Kyiv,Ukraine,True,Draw
34379,2012-06-27,Portugal,Spain,0,0,UEFA Euro,Donets'k,Ukraine,True,Draw
34380,2012-06-28,Germany,Italy,1,2,UEFA Euro,Warsaw,Poland,True,Italy
34385,2012-07-01,Spain,Italy,4,0,UEFA Euro,Kyiv,Ukraine,True,Spain
34413,2012-08-15,Belgium,Netherlands,4,2,Friendly,Brussels,Belgium,False,Belgium
34424,2012-08-15,England,Italy,2,1,Friendly,Berne,Switzerland,True,England
34427,2012-08-15,France,Uruguay,0,0,Friendly,Le Havre,France,False,Draw
34428,2012-08-15,Germany,Argentina,1,3,Friendly,Frankfurt am Main,Germany,False,Argentina
34443,2012-08-15,Norway,Greece,2,3,Friendly,Oslo,Norway,False,Greece
34445,2012-08-15,Portugal,Panama,2,0,Friendly,Faro,Portugal,False,Portugal
34446,2012-08-15,Puerto Rico,Spain,1,2,Friendly,Bayamón,Puerto Rico,False,Spain
34448,2012-08-15,Scotland,Australia,3,1,Friendly,Edinburgh,Scotland,False,Scotland
34484,2012-09-07,Bulgaria,Italy,2,2,FIFA World Cup qualification,Sofia,Bulgaria,False,Draw
34493,2012-09-07,Finland,France,0,1,FIFA World Cup qualification,Helsinki,Finland,False,France
34495,2012-09-07,Germany,Faroe Islands,3,0,FIFA World Cup qualification,Hanover,Germany,False,Germany
34501,2012-09-07,Latvia,Greece,1,2,FIFA World Cup qualification,Riga,Latvia,False,Greece
34504,2012-09-07,Luxembourg,Portugal,1,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Portugal
34507,2012-09-07,Moldova,England,0,5,FIFA World Cup qualification,Chișinău,Moldova,False,England
34509,2012-09-07,Netherlands,Turkey,2,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,Netherlands
34516,2012-09-07,Spain,Saudi Arabia,5,0,Friendly,Pontevedra,Spain,False,Spain
34518,2012-09-07,Wales,Belgium,0,2,FIFA World Cup qualification,Cardiff,Wales,False,Belgium
34528,2012-09-08,Scotland,Serbia,0,0,FIFA World Cup qualification,Glasgow,Scotland,False,Draw
34544,2012-09-11,Austria,Germany,1,2,FIFA World Cup qualification,Vienna,Austria,False,Germany
34545,2012-09-11,Belgium,Croatia,1,1,FIFA World Cup qualification,Brussels,Belgium,False,Draw
34552,2012-09-11,England,Ukraine,1,1,FIFA World Cup qualification,London,England,False,Draw
34553,2012-09-11,France,Belarus,3,1,FIFA World Cup qualification,Saint-Denis,France,False,France
34555,2012-09-11,Georgia,Spain,0,1,FIFA World Cup qualification,Tbilisi,Georgia,False,Spain
34556,2012-09-11,Greece,Lithuania,2,0,FIFA World Cup qualification,Piraeus,Greece,False,Greece
34560,2012-09-11,Hungary,Netherlands,1,4,FIFA World Cup qualification,Budapest,Hungary,False,Netherlands
34563,2012-09-11,Italy,Malta,2,0,FIFA World Cup qualification,Modena,Italy,False,Italy
34577,2012-09-11,Portugal,Azerbaijan,3,0,FIFA World Cup qualification,Braga,Portugal,False,Portugal
34580,2012-09-11,Scotland,North Macedonia,1,1,FIFA World Cup qualification,Glasgow,Scotland,False,Draw
34642,2012-10-12,Armenia,Italy,1,3,FIFA World Cup qualification,Yerevan,Armenia,False,Italy
34644,2012-10-12,Belarus,Spain,0,4,FIFA World Cup qualification,Minsk,Belarus,False,Spain
34653,2012-10-12,England,San Marino,5,0,FIFA World Cup qualification,London,England,False,England
34657,2012-10-12,France,Japan,0,1,Friendly,Saint-Denis,France,False,Japan
34659,2012-10-12,Greece,Bosnia and Herzegovina,0,0,FIFA World Cup qualification,Piraeus,Greece,False,Draw
34662,2012-10-12,Republic of Ireland,Germany,1,6,FIFA World Cup qualification,Dublin,Republic of Ireland,False,Germany
34669,2012-10-12,Netherlands,Andorra,3,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands
34672,2012-10-12,Russia,Portugal,1,0,FIFA World Cup qualification,Moscow,Russia,False,Russia
34673,2012-10-12,Serbia,Belgium,0,3,FIFA World Cup qualification,Belgrade,Serbia,False,Belgium
34681,2012-10-12,Wales,Scotland,2,1,FIFA World Cup qualification,Cardiff,Wales,False,Wales
34693,2012-10-16,Belgium,Scotland,2,0,FIFA World Cup qualification,Brussels,Belgium,False,Belgium
34705,2012-10-16,Germany,Sweden,4,4,FIFA World Cup qualification,Berlin,Germany,False,Draw
34713,2012-10-16,Italy,Denmark,3,1,FIFA World Cup qualification,Milan,Italy,False,Italy
34726,2012-10-16,Portugal,Northern Ireland,1,1,FIFA World Cup qualification,Porto,Portugal,False,Draw
34728,2012-10-16,Romania,Netherlands,1,4,FIFA World Cup qualification,Bucharest,Romania,False,Netherlands
34732,2012-10-16,Slovakia,Greece,0,1,FIFA World Cup qualification,Bratislava,Slovakia,False,Greece
34733,2012-10-16,Spain,France,1,1,FIFA World Cup qualification,Madrid,Spain,False,Draw
34739,2012-10-17,Poland,England,1,1,FIFA World Cup qualification,Warsaw,Poland,False,Draw
34774,2012-11-14,Gabon,Portugal,2,2,Friendly,Libreville,Gabon,False,Draw
34783,2012-11-14,Republic of Ireland,Greece,0,1,Friendly,Dublin,Republic of Ireland,False,Greece
34785,2012-11-14,Italy,France,1,2,Friendly,Parma,Italy,False,France
34789,2012-11-14,Luxembourg,Scotland,1,2,Friendly,Luxembourg,Luxembourg,False,Scotland
34794,2012-11-14,Netherlands,Germany,0,0,Friendly,Amsterdam,Netherlands,False,Draw
34798,2012-11-14,Panama,Spain,1,5,Friendly,Panama City,Panama,False,Spain
34802,2012-11-14,Romania,Belgium,2,1,Friendly,Bucharest,Romania,False,Romania
34808,2012-11-14,Sweden,England,4,2,Friendly,Solna,Sweden,False,Sweden
35035,2013-02-06,Belgium,Slovakia,2,1,Friendly,Bruges,Belgium,False,Belgium
35041,2013-02-06,England,Brazil,2,1,Friendly,London,England,False,England
35042,2013-02-06,France,Germany,1,2,Friendly,Saint-Denis,France,False,Germany
35043,2013-02-06,Greece,Switzerland,0,0,Friendly,Piraeus,Greece,False,Draw
35062,2013-02-06,Netherlands,Italy,1,1,Friendly,Amsterdam,Netherlands,False,Draw
35066,2013-02-06,Portugal,Ecuador,2,3,Friendly,Guimarães,Portugal,False,Ecuador
35071,2013-02-06,Scotland,Estonia,1,0,Friendly,Aberdeen,Scotland,False,Scotland
35073,2013-02-06,Spain,Uruguay,3,1,Friendly,Doha,Qatar,True,Spain
35119,2013-03-21,Italy,Brazil,2,2,Friendly,Geneva,Switzerland,True,Draw
35128,2013-03-22,Bosnia and Herzegovina,Greece,3,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,Bosnia and Herzegovina
35135,2013-03-22,France,Georgia,3,1,FIFA World Cup qualification,Saint-Denis,France,False,France
35139,2013-03-22,Israel,Portugal,3,3,FIFA World Cup qualification,Ramat-Gan,Israel,False,Draw
35142,2013-03-22,Kazakhstan,Germany,0,3,FIFA World Cup qualification,Astana,Kazakhstan,False,Germany
35146,2013-03-22,North Macedonia,Belgium,0,2,FIFA World Cup qualification,Skopje,North Macedonia,False,Belgium
35149,2013-03-22,Netherlands,Estonia,3,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,Netherlands
35154,2013-03-22,San Marino,England,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,England
35155,2013-03-22,Scotland,Wales,1,2,FIFA World Cup qualification,Glasgow,Scotland,False,Wales
35158,2013-03-22,Spain,Finland,1,1,FIFA World Cup qualification,Gijón,Spain,False,Draw
35194,2013-03-26,Azerbaijan,Portugal,0,2,FIFA World Cup qualification,Baku,Azerbaijan,False,Portugal
35195,2013-03-26,Belgium,North Macedonia,1,0,FIFA World Cup qualification,Brussels,Belgium,False,Belgium
35203,2013-03-26,France,Spain,0,1,FIFA World Cup qualification,Saint-Denis,France,False,Spain
35204,2013-03-26,Germany,Kazakhstan,4,1,FIFA World Cup qualification,Nuremberg,Germany,False,Germany
35212,2013-03-26,Malta,Italy,0,2,FIFA World Cup qualification,Attard,Malta,False,Italy
35214,2013-03-26,Montenegro,England,1,1,FIFA World Cup qualification,Podgorica,Montenegro,False,Draw
35215,2013-03-26,Netherlands,Romania,4,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,Netherlands
35222,2013-03-26,Serbia,Scotland,2,0,FIFA World Cup qualification,Novi Sad,Serbia,False,Serbia
35249,2013-05-29,Ecuador,Germany,2,4,Friendly,Boca Raton,United States,True,Germany
35250,2013-05-29,England,Republic of Ireland,1,1,Friendly,London,England,False,Draw
35253,2013-05-29,United States,Belgium,2,4,Friendly,Cleveland,United States,False,Belgium
35255,2013-05-31,Italy,San Marino,4,0,Friendly,Bologna,Italy,False,Italy
35261,2013-06-02,Brazil,England,2,2,Friendly,Rio de Janeiro,Brazil,False,Draw
35267,2013-06-02,United States,Germany,4,3,Friendly,Washington,United States,False,United States
35285,2013-06-05,Uruguay,France,1,0,Friendly,Montevideo,Uruguay,False,Uruguay
35293,2013-06-07,Belgium,Serbia,2,1,FIFA World Cup qualification,Brussels,Belgium,False,Belgium
35296,2013-06-07,Croatia,Scotland,0,1,FIFA World Cup qualification,Zagreb,Croatia,False,Scotland
35297,2013-06-07,Czech Republic,Italy,0,0,FIFA World Cup qualification,Prague,Czech Republic,False,Draw
35301,2013-06-07,Indonesia,Netherlands,0,3,Friendly,Jakarta,Indonesia,False,Netherlands
35308,2013-06-07,Lithuania,Greece,0,1,FIFA World Cup qualification,Vilnius,Lithuania,False,Greece
35314,2013-06-07,Portugal,Russia,1,0,FIFA World Cup qualification,Lisbon,Portugal,False,Portugal
35323,2013-06-08,Haiti,Spain,1,2,Friendly,Miami Gardens,United States,True,Spain
35330,2013-06-09,Brazil,France,3,0,Friendly,Porto Alegre,Brazil,False,Brazil
35336,2013-06-10,Croatia,Portugal,0,1,Friendly,Geneva,Switzerland,True,Portugal
35340,2013-06-11,China PR,Netherlands,0,2,Friendly,Beijing,China PR,False,Netherlands
35349,2013-06-11,Italy,Haiti,2,2,Friendly,Rio de Janeiro,Brazil,True,Draw
35354,2013-06-11,Spain,Republic of Ireland,2,0,Friendly,New York,United States,True,Spain
35381,2013-06-16,Mexico,Italy,1,2,Confederations Cup,Rio de Janeiro,Brazil,True,Italy
35384,2013-06-16,Spain,Uruguay,2,1,Confederations Cup,Recife,Brazil,True,Spain
35394,2013-06-19,Italy,Japan,4,3,Confederations Cup,Recife,Brazil,True,Italy
35396,2013-06-20,Spain,Tahiti,10,0,Confederations Cup,Rio de Janeiro,Brazil,True,Spain
35397,2013-06-22,Brazil,Italy,4,2,Confederations Cup,Salvador,Brazil,False,Brazil
35400,2013-06-23,Nigeria,Spain,0,3,Confederations Cup,Fortaleza,Brazil,True,Spain
35404,2013-06-27,Spain,Italy,0,0,Confederations Cup,Fortaleza,Brazil,True,Draw
35407,2013-06-30,Brazil,Spain,3,0,Confederations Cup,Rio de Janeiro,Brazil,False,Brazil
35408,2013-06-30,Uruguay,Italy,2,2,Confederations Cup,Salvador,Brazil,True,Draw
35489,2013-08-14,Austria,Greece,0,2,Friendly,Salzburg,Austria,False,Greece
35492,2013-08-14,Belgium,France,0,0,Friendly,Brussels,Belgium,False,Draw
35497,2013-08-14,Ecuador,Spain,0,2,Friendly,Guayaquil,Ecuador,False,Spain
35499,2013-08-14,England,Scotland,3,2,Friendly,London,England,False,England
35503,2013-08-14,Germany,Paraguay,3,3,Friendly,Kaiserslautern,Germany,False,Draw
35507,2013-08-14,Italy,Argentina,1,2,Friendly,Rome,Italy,False,Argentina
35520,2013-08-14,Portugal,Netherlands,1,1,Friendly,Faro,Portugal,False,Draw
35570,2013-09-06,England,Moldova,4,0,FIFA World Cup qualification,London,England,False,England
35571,2013-09-06,Estonia,Netherlands,2,2,FIFA World Cup qualification,Tallinn,Estonia,False,Draw
35572,2013-09-06,Finland,Spain,0,2,FIFA World Cup qualification,Helsinki,Finland,False,Spain
35573,2013-09-06,Georgia,France,0,0,FIFA World Cup qualification,Tbilisi,Georgia,False,Draw
35574,2013-09-06,Germany,Austria,3,0,FIFA World Cup qualification,Munich,Germany,False,Germany
35577,2013-09-06,Italy,Bulgaria,1,0,FIFA World Cup qualification,Palermo,Italy,False,Italy
35585,2013-09-06,Liechtenstein,Greece,0,1,FIFA World Cup qualification,Vaduz,Liechtenstein,False,Greece
35589,2013-09-06,Northern Ireland,Portugal,2,4,FIFA World Cup qualification,Belfast,Northern Ireland,False,Portugal
35597,2013-09-06,Scotland,Belgium,0,2,FIFA World Cup qualification,Glasgow,Scotland,False,Belgium
35631,2013-09-10,Andorra,Netherlands,0,2,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,Netherlands
35634,2013-09-10,Belarus,France,2,4,FIFA World Cup qualification,Homel,Belarus,False,France
35636,2013-09-10,Brazil,Portugal,3,1,Friendly,Foxborough,United States,True,Brazil
35641,2013-09-10,Faroe Islands,Germany,0,3,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,Germany
35643,2013-09-10,Greece,Latvia,1,0,FIFA World Cup qualification,Piraeus,Greece,False,Greece
35648,2013-09-10,Italy,Czech Republic,2,1,FIFA World Cup qualification,Turin,Italy,False,Italy
35655,2013-09-10,North Macedonia,Scotland,1,2,FIFA World Cup qualification,Skopje,North Macedonia,False,Scotland
35665,2013-09-10,Spain,Chile,2,2,Friendly,Geneva,Switzerland,True,Draw
35666,2013-09-10,Ukraine,England,0,0,FIFA World Cup qualification,Kyiv,Ukraine,False,Draw
35688,2013-10-11,Croatia,Belgium,1,2,FIFA World Cup qualification,Zagreb,Croatia,False,Belgium
35689,2013-10-11,Denmark,Italy,2,2,FIFA World Cup qualification,Copenhagen,Denmark,False,Draw
35691,2013-10-11,England,Montenegro,4,1,FIFA World Cup qualification,London,England,False,England
35694,2013-10-11,France,Australia,6,0,Friendly,Saint-Denis,France,False,France
35695,2013-10-11,Germany,Republic of Ireland,3,0,FIFA World Cup qualification,Cologne,Germany,False,Germany
35696,2013-10-11,Greece,Slovakia,1,0,FIFA World Cup qualification,Piraeus,Greece,False,Greece
35705,2013-10-11,Netherlands,Hungary,8,1,FIFA World Cup qualification,Amsterdam,Netherlands,False,Netherlands
35707,2013-10-11,Portugal,Israel,1,1,FIFA World Cup qualification,Lisbon,Portugal,False,Draw
35710,2013-10-11,Spain,Belarus,2,1,FIFA World Cup qualification,Palma de Mallorca,Spain,False,Spain
35725,2013-10-15,Belgium,Wales,1,1,FIFA World Cup qualification,Brussels,Belgium,False,Draw
35732,2013-10-15,England,Poland,2,0,FIFA World Cup qualification,London,England,False,England
35734,2013-10-15,France,Finland,3,0,FIFA World Cup qualification,Saint-Denis,France,False,France
35736,2013-10-15,Greece,Liechtenstein,2,0,FIFA World Cup qualification,Piraeus,Greece,False,Greece
35744,2013-10-15,Italy,Armenia,2,2,FIFA World Cup qualification,Naples,Italy,False,Draw
35759,2013-10-15,Portugal,Luxembourg,3,0,FIFA World Cup qualification,Coimbra,Portugal,False,Portugal
35762,2013-10-15,Scotland,Croatia,2,0,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland
35765,2013-10-15,Spain,Georgia,2,0,FIFA World Cup qualification,Albacete,Spain,False,Spain
35766,2013-10-15,Sweden,Germany,3,5,FIFA World Cup qualification,Solna,Sweden,False,Germany
35769,2013-10-15,Turkey,Netherlands,0,2,FIFA World Cup qualification,Istanbul,Turkey,False,Netherlands
35779,2013-11-14,Belgium,Colombia,0,2,Friendly,Brussels,Belgium,False,Colombia
35789,2013-11-15,England,Chile,0,2,Friendly,London,England,False,Chile
35791,2013-11-15,Greece,Romania,3,1,FIFA World Cup qualification,Piraeus,Greece,False,Greece
35795,2013-11-15,Italy,Germany,1,1,Friendly,Milan,Italy,False,Draw
35801,2013-11-15,Portugal,Sweden,1,0,FIFA World Cup qualification,Lisbon,Portugal,False,Portugal
35804,2013-11-15,Scotland,United States,0,0,Friendly,Glasgow,Scotland,False,Draw
35809,2013-11-15,Ukraine,France,2,0,FIFA World Cup qualification,Kyiv,Ukraine,False,Ukraine
35815,2013-11-16,Equatorial Guinea,Spain,1,2,Friendly,Malabo,Equatorial Guinea,False,Spain
35817,2013-11-16,Netherlands,Japan,2,2,Friendly,Genk,Belgium,True,Draw
35825,2013-11-18,Italy,Nigeria,2,2,Friendly,London,England,True,Draw
35831,2013-11-19,Belgium,Japan,2,3,Friendly,Brussels,Belgium,False,Japan
35837,2013-11-19,England,Germany,0,1,Friendly,London,England,False,Germany
35838,2013-11-19,France,Ukraine,3,0,FIFA World Cup qualification,Saint-Denis,France,False,France
35851,2013-11-19,Netherlands,Colombia,0,0,Friendly,Amsterdam,Netherlands,False,Draw
35852,2013-11-19,Norway,Scotland,0,1,Friendly,Molde,Norway,False,Scotland
35854,2013-11-19,Romania,Greece,1,1,FIFA World Cup qualification,Bucharest,Romania,False,Draw
35857,2013-11-19,South Africa,Spain,1,0,Friendly,Johannesburg,South Africa,False,South Africa
35858,2013-11-19,Sweden,Portugal,2,3,FIFA World Cup qualification,Solna,Sweden,False,Portugal
35971,2014-03-05,Belgium,Ivory Coast,2,2,Friendly,Brussels,Belgium,False,Draw
35980,2014-03-05,England,Denmark,1,0,Friendly,London,England,False,England
35981,2014-03-05,France,Netherlands,2,0,Friendly,Saint-Denis,France,False,France
35983,2014-03-05,Germany,Chile,1,0,Friendly,Stuttgart,Germany,False,Germany
35985,2014-03-05,Greece,South Korea,0,2,Friendly,Piraeus,Greece,False,South Korea
36007,2014-03-05,Poland,Scotland,0,1,Friendly,Warsaw,Poland,False,Scotland
36008,2014-03-05,Portugal,Cameroon,5,1,Friendly,Leiria,Portugal,False,Portugal
36014,2014-03-05,Spain,Italy,1,0,Friendly,Madrid,Spain,False,Spain
36044,2014-05-13,Germany,Poland,0,0,Friendly,Hamburg,Germany,False,Draw
36050,2014-05-17,Netherlands,Ecuador,1,1,Friendly,Amsterdam,Netherlands,False,Draw
36085,2014-05-26,Belgium,Luxembourg,5,1,Friendly,Genk,Belgium,False,Belgium
36092,2014-05-27,France,Norway,4,0,Friendly,Saint-Denis,France,False,France
36103,2014-05-28,Nigeria,Scotland,2,2,Friendly,London,England,True,Draw
36115,2014-05-30,England,Peru,3,0,Friendly,London,England,False,England
36122,2014-05-30,Spain,Bolivia,2,0,Friendly,Seville,Spain,False,Spain
36132,2014-05-31,Italy,Republic of Ireland,0,0,Friendly,London,England,True,Draw
36135,2014-05-31,Netherlands,Ghana,1,0,Friendly,Rotterdam,Netherlands,False,Netherlands
36137,2014-05-31,Portugal,Greece,0,0,Friendly,Oeiras,Portugal,False,Draw
36146,2014-06-01,France,Paraguay,1,1,Friendly,Nice,France,False,Draw
36147,2014-06-01,Germany,Cameroon,2,2,Friendly,Mönchengladbach,Germany,False,Draw
36150,2014-06-01,Sweden,Belgium,0,2,Friendly,Solna,Sweden,False,Belgium
36169,2014-06-03,Greece,Nigeria,0,0,Friendly,Chester,United States,True,Draw
36177,2014-06-04,Ecuador,England,2,2,Friendly,Miami Gardens,United States,True,Draw
36182,2014-06-04,Italy,Luxembourg,1,1,Friendly,Perugia,Italy,False,Draw
36184,2014-06-04,Netherlands,Wales,2,0,Friendly,Amsterdam,Netherlands,False,Netherlands
36194,2014-06-06,Bolivia,Greece,1,2,Friendly,Harrison,United States,True,Greece
36199,2014-06-06,Germany,Armenia,6,1,Friendly,Mainz,Germany,False,Germany
36201,2014-06-06,Mexico,Portugal,0,1,Friendly,Foxborough,United States,True,Portugal
36207,2014-06-07,Belgium,Tunisia,1,0,Friendly,Brussels,Belgium,False,Belgium
36209,2014-06-07,El Salvador,Spain,0,2,Friendly,Landover,United States,True,Spain
36211,2014-06-07,Honduras,England,0,0,Friendly,Miami Gardens,United States,True,Draw
36218,2014-06-08,France,Jamaica,8,0,Friendly,Villeneuve-d'Ascq,France,False,France
36224,2014-06-10,Republic of Ireland,Portugal,1,5,Friendly,East Rutherford,United States,True,Portugal
36228,2014-06-13,Spain,Netherlands,1,5,FIFA World Cup,Salvador,Brazil,True,Netherlands
36229,2014-06-14,Colombia,Greece,3,0,FIFA World Cup,Belo Horizonte,Brazil,True,Colombia
36230,2014-06-14,England,Italy,1,2,FIFA World Cup,Manaus,Brazil,True,Italy
36234,2014-06-15,France,Honduras,3,0,FIFA World Cup,Porto Alegre,Brazil,True,France
36236,2014-06-16,Germany,Portugal,4,0,FIFA World Cup,Salvador,Brazil,True,Germany
36239,2014-06-17,Belgium,Algeria,2,1,FIFA World Cup,Belo Horizonte,Brazil,True,Belgium
36242,2014-06-18,Australia,Netherlands,2,3,FIFA World Cup,Curitiba,Brazil,True,Netherlands
36245,2014-06-18,Spain,Chile,0,2,FIFA World Cup,Rio de Janeiro,Brazil,True,Chile
36247,2014-06-19,Japan,Greece,0,0,FIFA World Cup,Natal,Brazil,True,Draw
36248,2014-06-19,Uruguay,England,2,1,FIFA World Cup,São Paulo,Brazil,True,Uruguay
36250,2014-06-20,Italy,Costa Rica,0,1,FIFA World Cup,Recife,Brazil,True,Costa Rica
36251,2014-06-20,Switzerland,France,2,5,FIFA World Cup,Salvador,Brazil,True,France
36253,2014-06-21,Germany,Ghana,2,2,FIFA World Cup,Fortaleza,Brazil,True,Draw
36256,2014-06-22,Belgium,Russia,1,0,FIFA World Cup,Rio de Janeiro,Brazil,True,Belgium
36259,2014-06-22,United States,Portugal,2,2,FIFA World Cup,Manaus,Brazil,True,Draw
36260,2014-06-23,Australia,Spain,0,3,FIFA World Cup,Curitiba,Brazil,True,Spain
36263,2014-06-23,Netherlands,Chile,2,0,FIFA World Cup,São Paulo,Brazil,True,Netherlands
36264,2014-06-24,Costa Rica,England,0,0,FIFA World Cup,Belo Horizonte,Brazil,True,Draw
36265,2014-06-24,Greece,Ivory Coast,2,1,FIFA World Cup,Fortaleza,Brazil,True,Greece
36266,2014-06-24,Italy,Uruguay,0,1,FIFA World Cup,Natal,Brazil,True,Uruguay
36269,2014-06-25,Ecuador,France,0,0,FIFA World Cup,Rio de Janeiro,Brazil,True,Draw
36274,2014-06-26,South Korea,Belgium,0,1,FIFA World Cup,São Paulo,Brazil,True,Belgium
36275,2014-06-26,Portugal,Ghana,2,1,FIFA World Cup,Brasília,Brazil,True,Portugal
36276,2014-06-26,United States,Germany,0,1,FIFA World Cup,Recife,Brazil,True,Germany
36280,2014-06-29,Costa Rica,Greece,1,1,FIFA World Cup,Recife,Brazil,True,Draw
36281,2014-06-29,Netherlands,Mexico,2,1,FIFA World Cup,Fortaleza,Brazil,True,Netherlands
36282,2014-06-30,France,Nigeria,2,0,FIFA World Cup,Brasília,Brazil,True,France
36283,2014-06-30,Germany,Algeria,2,1,FIFA World Cup,Porto Alegre,Brazil,True,Germany
36285,2014-07-01,Belgium,United States,2,1,FIFA World Cup,Salvador,Brazil,True,Belgium
36288,2014-07-04,France,Germany,0,1,FIFA World Cup,Rio de Janeiro,Brazil,True,Germany
36289,2014-07-05,Argentina,Belgium,1,0,FIFA World Cup,Brasília,Brazil,True,Argentina
36290,2014-07-05,Netherlands,Costa Rica,0,0,FIFA World Cup,Salvador,Brazil,True,Draw
36292,2014-07-08,Brazil,Germany,1,7,FIFA World Cup,Belo Horizonte,Brazil,False,Germany
36293,2014-07-09,Netherlands,Argentina,0,0,FIFA World Cup,São Paulo,Brazil,True,Draw
36295,2014-07-12,Brazil,Netherlands,0,3,FIFA World Cup,Brasília,Brazil,False,Netherlands
36297,2014-07-13,Germany,Argentina,1,0,FIFA World Cup,Rio de Janeiro,Brazil,True,Germany
36344,2014-09-03,England,Norway,1,0,Friendly,London,England,False,England
36345,2014-09-03,Germany,Argentina,2,4,Friendly,Düsseldorf,Germany,False,Argentina
36357,2014-09-04,Belgium,Australia,2,0,Friendly,Liège,Belgium,False,Belgium
36361,2014-09-04,France,Spain,1,0,Friendly,Saint-Denis,France,False,France
36363,2014-09-04,Italy,Netherlands,2,0,Friendly,Bari,Italy,False,Italy
36402,2014-09-07,Germany,Scotland,2,1,UEFA Euro qualification,Dortmund,Germany,False,Germany
36404,2014-09-07,Greece,Romania,0,1,UEFA Euro qualification,Piraeus,Greece,False,Romania
36410,2014-09-07,Portugal,Albania,0,1,UEFA Euro qualification,Aveiro,Portugal,False,Albania
36412,2014-09-07,Serbia,France,1,1,Friendly,Belgrade,Serbia,False,Draw
36421,2014-09-08,Spain,North Macedonia,5,1,UEFA Euro qualification,Valencia,Spain,False,Spain
36422,2014-09-08,Switzerland,England,0,2,UEFA Euro qualification,Basel,Switzerland,False,England
36430,2014-09-09,Czech Republic,Netherlands,2,1,UEFA Euro qualification,Prague,Czech Republic,False,Czech Republic
36438,2014-09-09,Norway,Italy,0,2,UEFA Euro qualification,Oslo,Norway,False,Italy
36467,2014-10-09,England,San Marino,5,0,UEFA Euro qualification,London,England,False,England
36474,2014-10-09,Slovakia,Spain,2,1,UEFA Euro qualification,Žilina,Slovakia,False,Slovakia
36477,2014-10-10,Belgium,Andorra,6,0,UEFA Euro qualification,Brussels,Belgium,False,Belgium
36484,2014-10-10,Italy,Azerbaijan,2,1,UEFA Euro qualification,Palermo,Italy,False,Italy
